timestamp,src_ip,dst_ip,dst_port,bytes,label,flags
2025-10-24 01:14:40.537174,192.168.100.20,10.0.1.35,108,1865,Normal,
2025-10-23 12:51:40.537174,192.168.100.20,10.0.2.40,968,4288,Normal,R
2025-10-23 09:19:40.537174,192.168.100.20,10.0.2.9,316,985,Attack,R
2025-10-23 17:44:40.537174,192.168.100.20,10.0.9.49,312,1399,Normal,S
2025-10-23 20:55:40.537174,192.168.100.20,10.0.10.7,680,3022,Normal,R
2025-10-23 15:41:40.537174,192.168.100.20,10.0.2.45,433,1536,Normal,SA
2025-10-23 12:12:40.537174,192.168.100.20,10.0.7.17,637,4040,Normal,F
2025-10-23 11:55:40.537174,192.168.100.20,10.0.9.49,410,2376,Normal,R
2025-10-24 01:32:40.537174,192.168.100.20,10.0.5.50,297,2390,Attack,SA
2025-10-23 15:16:40.537174,192.168.100.20,10.0.5.49,21,4195,Normal,F
2025-10-23 22:08:40.537174,192.168.100.20,10.0.6.35,461,3364,Normal,
2025-10-24 00:20:40.537174,192.168.100.20,10.0.9.32,642,1145,Begin,F
2025-10-23 13:40:40.537174,192.168.100.20,10.0.2.15,907,1441,Begin,S
2025-10-23 18:12:40.537174,192.168.100.20,10.0.10.16,297,1491,Normal,
2025-10-23 10:34:40.537174,192.168.100.20,10.0.8.6,891,379,Normal,S
2025-10-23 13:31:40.537174,192.168.100.20,10.0.5.19,858,736,Normal,R
2025-10-23 11:51:40.537174,192.168.100.20,10.0.8.3,937,4185,Normal,
2025-10-23 15:11:40.537174,192.168.100.20,10.0.9.1,636,3243,Begin,SA
2025-10-23 19:43:40.537174,192.168.100.20,10.0.5.16,737,425,Normal,R
2025-10-23 17:03:40.537174,192.168.100.20,10.0.8.35,402,1871,Normal,R
2025-10-23 21:18:40.538667,192.168.100.20,10.0.1.41,713,3393,Normal,
2025-10-24 01:26:40.538667,192.168.100.20,10.0.5.1,734,4513,Begin,F
2025-10-23 13:46:40.538667,192.168.100.20,10.0.8.25,203,3495,Normal,S
2025-10-23 16:43:40.538667,192.168.100.20,10.0.6.49,81,3806,Normal,R
